,SOUTHWESTERN,SOUTH CENTRAL,SOUTHEASTERN,WESTERN,NORTH CENTRAL,NORTHEASTERN,CENTRAL
1999-06-06,17.153371396732396,15.227626014943953,17.435939371285194,14.542954400405188,15.412637373653464,16.233884260319822,15.368912291945795
1999-06-07,17.57064922918198,16.511913022960986,17.678333697999683,13.501767454241994,14.080635219738175,15.393021754153175,15.889648376959482
1999-06-08,18.29361287410665,17.672701208685147,18.299543791441906,14.336171040799446,14.791610306881847,17.501930712883667,17.285149634568054
1999-06-09,16.520688297135134,15.809117312459064,16.92863500363652,13.948674457745259,14.609929759591347,16.328478683972143,15.983133801974564
1999-06-10,14.463894866124999,13.696478757715894,15.506345560308874,12.696992562689074,13.591776366544908,14.866564287320301,13.903976330412984
1999-06-11,12.929805042764627,13.143824369155256,16.399818718938757,11.935932872980207,12.866631188633145,15.107730671480839,13.150480171161226
1999-06-12,11.737740796815105,12.354905531650894,15.669953714220235,10.954599720834212,12.021730927881345,14.509335195995849,11.964785990482016
1999-06-13,10.976652521137137,12.002122224937205,15.011393778775899,10.171930770804632,11.320081941271356,14.188269073393085,11.793687614140985
1999-06-14,11.45368829980514,13.158835440311384,14.650441231778018,10.10022703988093,10.987184915004873,13.783055774908373,12.294230296138895
1999-06-15,11.897241751156919,13.451836141680872,14.518525447659275,10.168381966935684,10.825978206251182,13.452049885077233,12.34848202838805
1999-06-16,13.091634912615726,13.568110354049946,14.514277109287455,10.783060858142376,11.006716026829613,13.343156994319642,12.458126285884635
1999-06-17,14.001331712743633,14.185069866390446,14.592901821380064,11.656676034957433,11.538230278297462,13.329485490911765,12.613069901062515
1999-06-18,13.89898133415422,13.523923731876788,14.17836470426422,11.903897360024034,11.616051471382532,13.307477622357952,13.255913343870963
1999-06-19,13.03360559252678,13.668609379535935,13.97338647578392,11.573132438188305,11.155453146630258,13.688914622221873,13.469551478580529
1999-06-20,11.902229807922131,12.740226674956725,13.508911609598876,10.941227469761182,10.432606484661052,13.697368448535096,12.670776328002525
1999-06-21,12.078531941444886,11.659154012551301,12.918968611341862,12.022072190621856,10.38824015085951,13.802085822216807,13.189014272130887
1999-06-22,12.654151130761996,11.791430392671346,11.556766092713922,13.418393580455449,11.053170051133533,13.279543352412428,13.491107907232784
1999-06-23,12.80144738666435,11.91413268708104,11.778939564162652,13.229365449566044,11.12708453536468,13.07094188767982,12.921007177371605
1999-06-24,11.936983429013381,10.852398231990854,10.726619396603171,13.909561700686615,11.373718525711936,11.84897845696127,12.284849589686694
1999-06-25,11.661745431236241,10.275759364074217,11.658856189705016,16.46480031635926,13.930229285379955,12.508162734401985,13.008481505870748
1999-06-26,11.523585445494929,9.800965240692515,11.302820161777685,16.202561384817223,13.819066519811487,12.041374637978857,12.518364404935474
1999-06-27,11.60432106295355,11.029145344121227,14.27414534358577,15.442717976704762,14.172068542892394,13.684862338291474,13.625740789832182
1999-06-28,11.434394072365071,11.528060604738641,14.524452505918227,14.388513914423852,13.785535988439696,13.675216010758481,13.753244580076974
1999-06-29,11.86836918020756,11.142141490654303,13.411599549426226,13.93606148022008,12.801688609601976,12.451402657508385,13.496726477652269
1999-06-30,12.96391218700623,12.716290235093313,13.22544018375746,14.649677000934794,13.42908266933569,12.999707409073268,14.692156179812953
1999-07-01,12.847544748520287,13.440858231626839,14.427821324629836,16.311212936418258,14.738208299311381,13.807533549167418,15.954265389389072
1999-07-02,11.931263557031762,13.702974222272008,14.78651699514255,14.817093531954784,14.450547704203295,14.13190223831453,15.443721704261508
1999-07-03,11.14822650853875,13.744851897753806,16.235553517070606,13.886113930317762,14.390790148890972,15.875488678705029,15.266498099601865
1999-07-04,10.654882218226168,13.80543887171426,16.23194365904581,13.393372972171946,14.20150010644078,16.827668136450296,15.561661409096258
1999-07-05,10.262876386467294,13.072131546088624,15.683343316988928,12.651539113586011,13.708456385788883,16.000502641759063,14.35311314744134
1999-07-06,9.459309241786775,11.317964008463465,13.698485980841308,11.39460412453969,12.341460971977815,14.34718009228824,12.645679265541757
1999-07-07,8.93675558348066,10.858871458264076,13.89051304562234,10.406472171919424,12.415469421483081,15.332244661363935,12.169146350994394
1999-07-08,9.181069403020732,10.09842855126092,12.898206205790627,10.239378573423929,11.766879305506974,16.008820872578575,11.208355686860207
1999-07-09,8.729211286407363,9.8490234295979,12.729883210515387,9.737986752311993,12.241173248157423,15.37334572633802,11.24694995499478
1999-07-10,8.179352250891982,10.279271730904966,13.021702033340485,9.030746102549571,11.900758080785124,14.824327226036965,11.011407821369984
1999-07-11,7.634157231980798,9.547363272931776,12.71612337619598,8.410021034109864,10.820441680843947,13.65223147508762,10.004708227116463
1999-07-12,7.287428429309406,8.56362768929918,11.140736534055195,7.990007087086682,9.690895606094454,12.006263731676798,8.975249944016811
1999-07-13,7.1483209948244735,7.825487600389121,9.67012671822894,7.7398033197739515,9.179386507661288,11.61822750171672,8.413964762715777
1999-07-14,7.0353257473240545,8.389199100199441,11.512150912794585,7.823914426111955,10.073991622036099,12.902373499302564,8.855892061150765
1999-07-15,7.342172047216866,9.320587022797582,12.192109288943506,8.41282951734826,11.059050786133268,13.946121345348313,9.466980637732961
1999-07-16,8.173196138496548,10.255723139244404,12.256966071263099,9.246930744638547,12.047058880412347,13.915345812836868,10.72627399751224
1999-07-17,8.654743240196423,11.356819415346987,13.453954627723256,9.938168228632428,13.093163922177274,14.649510255533139,11.696496913902573
1999-07-18,8.597256727520088,11.146479411809633,13.633482925303154,10.81925538284312,14.642637667878322,14.964620920498545,11.643512331052447
1999-07-19,8.371710845183186,10.868735732098449,13.643014749322901,10.208760714571564,14.163131802311945,14.894280137064602,12.040772504198424
1999-07-20,8.289919882691343,10.742531552121058,13.67313115135739,9.424614331054388,12.406029179335285,14.585206932107262,12.157481065090174
1999-07-21,7.944814374185059,9.699412133045962,13.00305295846127,8.912577818197455,11.255619472204504,14.673692993229627,11.029788207594313
1999-07-22,7.666945500748308,8.602895036555994,11.630069545616095,8.628295248895176,10.493781722098364,14.414929074161645,10.089093776461944
1999-07-23,7.078074349522394,7.602738818584133,10.269965617144267,8.157951443737872,9.315874302058194,12.69450099251534,8.860295052600984
1999-07-24,6.668300752106856,6.941605997729222,9.324561836681497,8.20779203196949,8.423624286282125,11.477362491951848,7.855351015093812
1999-07-25,7.324836493305683,6.871669681493508,8.32876645660024,8.913544609290671,8.703566114849798,10.55848638427493,8.002628978355904
1999-07-26,7.120171051956347,6.728171119960868,8.143010705435445,8.814959344468312,8.959294600426542,10.448216592998062,8.011205343591524
1999-07-27,6.663495073134753,6.249598176808437,7.888202152320956,8.214403491634519,8.228393567327652,9.955058609035806,7.3275984943304655
1999-07-28,6.373392536418791,5.788761790949548,7.158244176353749,7.596024364449116,7.36402972983397,8.816288165227956,6.582522876824599
1999-07-29,6.373356630719362,5.816064914476433,6.403725394762225,7.294633513600539,6.612972663462419,7.692681365323402,6.012728679066733
1999-07-30,6.754638799639071,6.070433382245853,6.211404164373852,7.3268057155769,6.694822635393963,8.006225402684258,6.174276172533141
1999-07-31,7.063371318941148,6.680397399700523,6.887428799265914,7.598199736742133,8.009285490154621,8.853835456796933,7.150080208544481
1999-08-01,7.723349729467388,8.610038578584591,9.166684273889217,9.171789786967382,10.177242051223844,10.510623116079906,9.262403972298673
1999-08-02,8.081547791427441,9.87771904976884,10.829845697603275,10.020284581784956,11.476280573408552,11.922555393184352,10.49812922130998
1999-08-03,8.566952696127442,10.589518446752116,11.781328368839073,11.257062294995963,11.593994735962978,12.374715541799937,11.470894065090251
1999-08-04,10.538693482037381,10.984465768983885,11.639645601076891,12.020025112159967,11.068306433981972,11.304306356433113,11.836499516389672
1999-08-05,12.24088006159636,11.297069756306168,11.43225026032926,12.498602303638053,10.990088701700873,10.623001064357847,12.15450233228943
1999-08-06,13.062824554061606,11.667800936933716,12.215437702944028,12.841838701224,10.97525098181797,11.114618914343133,12.20850369448951
1999-08-07,12.72374899323768,11.738254315994,12.099612324095695,13.697946183337875,12.049221929108047,11.529811605179743,12.181046050690409
1999-08-08,11.63903314644118,10.9944154923929,12.408195865083318,15.049739492599432,13.037243215209946,12.384612940883168,11.971985368261088
1999-08-09,10.915323926037276,9.644275307837807,10.988109526717516,15.232664413597336,12.78471889509233,11.333660485222332,11.506723821337992
1999-08-10,9.80725525735348,8.568194231470457,10.03842631494475,13.54856602391953,11.725451555760513,11.025456182220275,10.199153930246924
1999-08-11,12.256203534733356,10.697823996156806,11.391482304183901,14.620246026557375,13.983407784647984,12.661222142211008,12.602342684857252
1999-08-12,14.999225923163594,14.207931695140795,15.558924575016642,15.964837175906775,16.55319323285013,14.726776392616925,15.810225540222412
1999-08-13,16.23683478077863,15.360299562316225,15.82151799524317,16.98191365818328,17.553258427657738,15.102454106592527,16.318163616180133
1999-08-14,15.230131403516,14.805556792879045,15.998848927968126,16.94236302275124,17.3178932790898,14.972806376465142,16.49148613745896
1999-08-15,14.808738315123383,15.62771632881073,16.220833441216204,17.123042705046743,17.16873019965562,17.170477307353114,17.228539844904027
1999-08-16,13.552755033684775,13.78358096624766,15.361710841151757,16.79513179785769,16.367448132227427,16.345344454879893,15.972256042677849
1999-08-17,12.291181118430384,12.23163341579071,13.733277854039734,15.358171010525535,15.484624224192428,15.173775642808707,14.58209313929693
1999-08-18,10.841935292333252,11.199499893658958,12.764761961909187,13.74634305348683,13.75378806649432,14.007113515496204,12.932590233565044
1999-08-19,10.177955250352731,10.295973089842153,12.638982575042634,12.8597497940153,12.068824038079278,13.32225863388959,11.41749532933482
1999-08-20,11.421854842817336,9.781516574520523,12.04291106387774,12.368240653491425,11.390404775079658,12.758124216855617,11.204582333359404
1999-08-21,11.616291498064484,9.527781386694834,10.894932095230555,11.571387657777985,10.092743115031508,11.549945131561921,10.698959247073528
1999-08-22,11.971314164855045,9.3274810322244,10.544621153513333,11.868533946475345,9.865598505648792,10.524102920765852,10.647241594917142
1999-08-23,11.125348292644372,8.73238766718482,9.68611494868865,11.176639056944143,9.163339290733884,9.937400823067456,9.69899394946807
1999-08-24,10.911602399254283,8.536376316032955,9.899706427128946,10.563438480760755,8.650382629562259,10.084422830806083,9.478840561788905
1999-08-25,10.83685533265417,8.250906154738741,9.34634647793836,11.050938355086618,8.418605917062695,9.403642178081585,9.414916826296194
1999-08-26,10.409926999436854,7.866311418715938,8.707881262471423,11.225946249323234,8.560376380839491,8.691795221745155,9.278242317522754
1999-08-27,9.775742714352836,7.474454072939582,8.133314742989498,10.74603025063944,8.243679966034135,8.323976159957544,8.686282807244787
1999-08-28,14.119439112473394,10.980892996198648,10.012798515935359,11.196209603666135,9.219984128320752,10.0454086694228,12.218992855796607
1999-08-29,15.333432648306289,12.498357350062474,11.944916945375477,12.297545277171027,11.715310215157032,13.248300389929865,13.704910637518658
1999-08-30,14.414372893200133,12.29664439837086,12.497989758916395,12.58757771794653,12.820049691123323,14.084729728745609,13.800831220241873
1999-08-31,15.429301481825009,11.987437739736329,12.269759288028641,14.180921504639993,13.469038513275132,13.928917552697289,14.131207286089307
1999-09-01,14.15880838182084,11.134083376315427,12.032691824132698,13.377180012224605,12.643595329018376,12.59964743852776,12.773516078362247
1999-09-02,15.09066459440767,14.144006193805838,14.498529685766425,13.390006962253587,14.17724524143593,14.972512218335634,14.922879039520687
1999-09-03,16.020581871995113,17.313637390356387,17.986837586479524,14.551272180813848,17.68940722363061,18.702780713442344,17.915069340487758
1999-09-04,15.931984428364625,18.22090256831082,19.66243124960501,13.97479162975366,17.468048206399324,18.93525180462727,17.661515320097234
1999-09-05,14.242488620565455,16.896383758565225,18.919054797701467,13.190160143080075,16.25294137443263,18.35856461680865,16.384229168610858
1999-09-06,12.530888780372422,14.767092718837787,17.06133874691055,13.572226527992866,14.43015164693518,16.85546505765302,14.046324975188398
1999-09-07,12.269539044483194,13.464776339058528,16.00523751101184,13.462782383648165,13.764465288203228,15.478180493169749,12.989931750670204
1999-09-08,11.239721529241569,12.393945058360545,15.508887370785411,12.485434876539113,13.400541500280267,15.270190683235647,12.294458344201946
1999-09-09,10.28463927914909,11.777984669746045,15.657969285397822,11.710327962959536,13.674509243225506,15.31985615290859,12.33918790218167
1999-09-10,9.538422623932224,10.962422411333094,15.252629142658648,11.090047328211668,13.3455349265946,14.759817266295164,11.777341617998927
1999-09-11,10.373350741508013,12.441187219578655,15.713596921596913,11.882619516086669,14.884291532103989,15.825197138196524,13.56135101751455
1999-09-12,10.094541342441397,12.494505845991615,15.505943078309185,11.304512246842279,14.925594610069812,15.641928635850023,13.27454669002682
1999-09-13,9.350094827017909,11.580714080074234,14.330080224463522,10.55921474518091,13.67294180844439,14.489209370262088,12.196490222793894
1999-09-14,9.22802457581538,10.942966202483637,13.840248837898939,10.393581621587245,12.738840921257667,14.465624755688994,11.579157383500883
1999-09-15,8.692121465652981,10.56037378331051,13.950388888241005,9.81617751075184,12.174094084884784,14.039939982725699,10.947012857628984
1999-09-16,7.943585592989688,9.817553275564308,14.183631099416427,9.207943498924077,11.464329035818222,14.168845416996605,10.068853038874117
1999-09-17,7.2376414986268305,8.78899392153609,12.908078220857828,8.876404546257094,10.372931598634043,13.372823443474172,8.911952218966258
1999-09-18,7.745934114661628,8.691685105878936,12.135662184261715,10.169422226340377,11.890477579337153,15.123931373171544,9.882129927366464
1999-09-19,9.8258023435254,11.225628052844328,13.849819698033766,11.227478377565632,13.128296780011489,16.157739032010397,12.189906473149964
1999-09-20,9.665779146781668,12.001332755314994,14.468447680987046,10.341939754687557,13.401660402537205,16.280957954647516,12.251722360635252
1999-09-21,8.728037557923395,10.602508658872722,13.575773010955794,9.388489561541432,11.838761951467664,15.27117313854486,10.616374130870582
1999-09-22,8.280710397103983,9.46660450852981,11.745703244814074,8.977615571641786,10.631772120633382,13.013327883555752,9.6246974413812
1999-09-23,7.815712240027963,8.641743695052,10.90227566430442,8.996795835027143,9.94643344836026,12.768257850430519,8.819077127523984
1999-09-24,8.08653818994415,8.050380311892999,10.034371100650807,10.181933417857179,9.446867351005078,11.907794018872318,8.622407748623527
1999-09-25,8.712956125964908,8.51900877178985,10.704651674090117,12.180751590394902,10.583552743923383,12.534532642369376,9.34988688543288
1999-09-26,9.212650187916845,9.135932480875418,11.935526468168216,13.441668454380592,13.83440000836023,13.703734594667951,11.831032751108305
1999-09-27,10.524899205638867,11.155614132090552,14.573738050896244,14.88545844969636,15.13039466980402,14.656358641759224,14.232436194899911
1999-09-28,11.500590082473463,12.718610729419995,15.413217799208002,15.320359523207307,15.785152645220812,14.929668389952981,15.368270509094673
1999-09-29,10.0010816729702,11.434656157601335,15.203002686438653,13.688142450153695,14.351579765423358,14.734637602333882,13.194675133323164
1999-09-30,9.654939203946688,11.23830962894728,14.951965236905615,13.05262738400211,14.006498816325724,14.601586415580568,12.82449933779261
1999-10-01,10.288771905567303,13.663857345349212,15.022533257577347,12.751577827541116,13.6883558446341,13.447364529996236,12.649687672488694
1999-10-02,9.943834726789376,15.292326349651553,17.044866006785007,11.974040317089615,15.48970768135802,15.033986435176608,14.58780424999038
1999-10-03,9.801639095741876,15.729813920614154,17.792053603643225,11.374456675309277,16.25448680527364,16.173657884373213,15.255473328105461
1999-10-04,9.014376436504124,14.05072866343637,17.238478310422742,10.749516281680913,14.914326908169034,15.908769216225547,13.32972518580411
1999-10-05,8.215833644802942,11.951712885126026,14.774511108637876,10.158945709896496,13.308478489635545,15.039682746753838,11.589617502843284
1999-10-06,7.8159098814700725,10.681238915614903,14.781757007595687,10.134427678973438,12.693954805071835,15.634185231376653,10.553826213671787
1999-10-07,9.530826247787193,11.28830879254667,15.345538540103245,11.365349696031256,12.45940399661007,15.238655141196036,11.099187461651615
1999-10-08,10.468648996232858,11.207398261768434,14.660783168355989,14.79435556626514,13.31807645372492,14.514241546054881,11.902993703521805
1999-10-09,10.612824165275084,10.851476529162047,13.502017155863873,17.944702260744148,14.444583783037189,15.013436554381592,13.204249424639178
1999-10-10,10.945757235605754,11.659819146249594,13.876297768856391,17.33890643867287,14.374272092890743,15.553367659114206,13.117392148545285
1999-10-11,10.211787243371756,11.64482372163512,14.52020551325599,16.21589830197733,13.146864710359006,14.623447624699814,12.469492773825412
1999-10-12,9.316693648475336,11.822085982792633,15.265236662830086,16.755015711677235,14.819654305789015,16.652006474912483,12.658007663694544
1999-10-13,9.584260751833114,12.521621759462668,16.134109700564313,16.779542736467015,15.886368848509871,17.411075938694456,13.553396282580554
1999-10-14,9.932214142373187,11.572893014317193,14.230524965106175,16.462674158485306,15.614124203054665,16.576933933451162,13.025639185949302
1999-10-15,10.282141486213476,11.604082167690835,13.663375902432128,15.320366354351302,14.91598916239792,16.785345022555013,12.240191367704425
1999-10-16,11.2054306098858,13.053252262504012,14.096642046364092,14.413017485832665,14.771004975514494,16.576851851306127,13.603958126766756
1999-10-17,10.674488217143093,12.430262921874895,13.920799069828794,13.432923366477434,14.111152200235052,16.38021998062791,12.682828340865733
1999-10-18,10.996622969924424,13.503877628501133,15.428548291124287,13.915635771172273,15.064347745557349,17.410296585105847,14.143457643831015
1999-10-19,10.739395216401636,13.853026898368515,15.5287954963621,13.711267469962687,15.339076585889824,16.95022884827276,14.193504268395527
1999-10-20,9.923167013150335,12.290320516049313,14.287988614956165,13.174231514913778,14.041396945622491,16.36916856946591,12.66055835256185
1999-10-21,9.267575541266401,10.678551961201725,12.434613106836276,12.341241191275987,12.469421800624255,14.494393159155862,11.127030249349863
1999-10-22,8.576062659478929,9.661538361189027,11.648465782885413,11.623074097235547,11.512179061748931,12.90003307180833,10.152593915939217
1999-10-23,7.969637308558204,9.279931399336066,12.063138306408556,11.04181368955096,11.510374208567262,13.173535148561738,9.628578892952136
1999-10-24,7.4599633679193555,8.206877015012152,11.556415180435774,10.774261915767374,10.6115078066535,13.508558465007507,8.535482677442253
1999-10-25,7.374865147681079,7.701692653168683,10.440653805647736,11.42970959994533,10.477119921415843,11.992324570399369,8.757425139650797
1999-10-26,7.271981253937567,7.110922933485472,9.63708599932106,15.064213724597812,11.579961977375545,10.922581985141854,9.187817781931608
1999-10-27,10.284851912416613,10.201997068473258,12.082764640394736,17.656533864534055,15.43071540748796,13.274399653751368,13.10435441799476
1999-10-28,12.673089880387087,12.414071594081435,14.179321802399954,20.725953057818504,17.27328930035074,15.088276898877947,14.773530346976724
1999-10-29,13.234999466617884,12.369016792838492,14.230705321411808,21.118665581310424,16.76405724196786,16.255126664988023,14.384906473568348
1999-10-30,12.33159339687619,11.519187728458444,13.590051016480016,19.372172472661322,15.516322377783712,15.935820054261491,13.023838936183953
1999-10-31,11.490168387821507,10.524547602138345,12.442000167783533,18.29287866661291,14.36499380477425,14.82127030340364,11.702312082063965
1999-11-01,11.391455134860266,10.182050811047676,12.426125005775768,18.229601686412558,13.789841098292909,13.952423136478789,11.641651454307224
1999-11-02,10.314670750913018,9.261663533644839,11.202523714542242,16.936826986924693,12.386294876713135,12.479362637047535,10.340818346307096
1999-11-03,9.891791815012956,8.511122191911337,10.075499387186747,16.079216379427628,11.493540520406587,11.618980354078364,9.631074066046756
1999-11-04,10.325728337632652,8.305548981039857,9.307758845224297,17.710645488746433,11.208716495190851,10.74053939364696,9.330066262320189
1999-11-05,12.428973356974726,10.375555341625649,10.50422997153621,18.288317637028786,11.942909342585896,12.890527622233016,11.134972251351144
1999-11-06,11.99203553966966,10.487367212679251,11.431542045329318,19.799770781124533,13.211147561032831,14.158302272257485,11.730068692953301
1999-11-07,10.515777140061749,9.067652639615837,10.14366783199868,18.40364134936704,12.118003849819038,13.051102522051547,10.393364838834863
1999-11-08,9.677765358219789,8.219135882651068,9.0481371122134,16.1492667862389,10.741874873416425,11.439623573360102,9.306870279138098
1999-11-09,9.971689178490804,8.480286629406812,9.043236884454023,16.160176631351113,11.436048470208608,10.887614595273744,9.636683549519011
1999-11-10,9.620188602789838,8.57773485436654,9.878517022853387,15.072140975945375,11.440063220000846,11.792898580445172,9.321554459909212
1999-11-11,9.646743041960748,8.318006971376859,9.863846410891288,15.291886822058554,11.746741737704609,11.99996847208629,9.376581688383725
1999-11-12,9.442522138385561,8.011543185176997,9.541096955552868,15.731439243015672,11.736667697782972,11.724423553904414,9.24455282237843
1999-11-13,9.466860747230903,7.730361987382307,8.928411985496668,17.927322507692878,13.492878153385535,11.833067674508026,9.613390417632298
1999-11-14,9.053723312978564,7.782652240296532,11.095620978163895,18.021694919987702,14.821198526821153,13.911586586074009,10.279221387159243
1999-11-15,8.116288726349449,7.082940575317191,10.28733992160744,16.529689279266165,13.199853814492347,13.824303666245207,9.126931890440076
1999-11-16,8.441852817808574,7.166322496800218,11.24969277418084,15.818285711770187,13.743774099959163,15.450787134298,9.400180977598996
1999-11-17,9.353946649587687,7.733022348685898,11.61401710391596,16.976338676394178,14.637198889578904,16.50017648702135,9.651684166779605
1999-11-18,11.529157981241624,11.095763851489608,14.974927672440247,18.12321763690493,15.842342017297115,18.10046608926545,11.822254278184584
1999-11-19,11.999797292990234,12.674952184717428,16.68291503542488,17.975195219509875,16.92209288100669,19.05211092613808,13.452604872488651
1999-11-20,13.419043888002324,12.69924565521224,17.007813889378607,18.58056505091322,16.515818237018163,18.881815018643007,13.11491898643256
1999-11-21,13.76147873527154,13.0655798225718,17.48717616979354,18.4485731126688,16.915689355823407,19.212450543340694,13.957674530523267
1999-11-22,14.311682097925756,13.464596624167907,18.39351440753369,18.31576501144505,16.7588216866695,19.61147829217634,14.475809713041274
1999-11-23,14.437550733903194,13.138330746937854,18.46730828141711,17.927462447638266,16.388565291192812,19.19026579812065,14.586975743584654
1999-11-24,15.431346682579234,13.201503194592677,17.378527977689455,19.588882460270874,16.914621512471292,18.65221823104356,15.467431547683642
1999-11-25,17.598748860472487,14.485937686317206,16.777842070312392,22.115850782665593,16.810571608050086,17.624438964384204,16.7735577265345
1999-11-26,19.3968162296138,17.480664340608467,18.747677669971434,24.38269666227887,19.3212386805764,17.917029825208214,19.894114004849648
1999-11-27,18.667276065974427,17.760924273461576,19.45743391160337,23.765003606903587,20.14224115268955,18.83340642663888,20.14494546371232
1999-11-28,17.71998707548335,17.788923212520157,20.1527133654544,22.81125226021389,20.505706980115107,19.805604412432707,19.99265914208228
1999-11-29,16.34035896315784,17.481915638175856,20.914440275075005,20.758916272512668,20.71550050272415,21.10482794840562,19.2854334796237
1999-11-30,14.847483728843448,16.0762913035612,20.785585895061168,19.46113956442718,20.199519321876345,21.401801741547832,17.593893985357212
1999-12-01,15.38873254906585,14.546322966259293,18.91529723805445,18.947490984348303,18.025025020072352,20.171900547973248,15.490437006849339
1999-12-02,16.053905291454313,14.46150332502717,19.2923004810916,19.54972925103013,17.304336018981708,20.22881162640369,15.102891039702374
1999-12-03,16.355442839452635,13.871963502096813,17.88527095143337,19.08831594343469,16.82712185039521,19.840776904866978,14.64705768836046
1999-12-04,16.228643403834656,13.740515910827682,17.837377347212414,18.635083114647557,16.226804008825518,19.63269683736032,14.502442787362046
1999-12-05,15.15374122195469,12.683478186083047,16.09607140318912,17.730324235642023,15.822633216664464,19.31351614314878,13.641722134867498
1999-12-06,15.695636782337427,12.029205310702775,14.778940628751608,18.833435505335586,15.596137844206774,19.033220797265667,13.337087058108713
1999-12-07,16.215808454794452,12.278817949567097,14.086452450551946,19.5313010390121,15.460936555697305,18.53000656588845,13.470142652339165
1999-12-08,16.222182218966243,12.002253313371275,14.958021872759122,19.854776442246816,15.254171471619966,17.532183356157173,13.721074390596433
1999-12-09,16.635744859240813,11.735220186100113,14.475262638030017,20.52546442396356,15.392828691480455,17.274311641747556,13.612745219956356
1999-12-10,17.016188401561273,11.822493332924445,14.849268123603652,20.610427306739147,15.890067801576953,17.45353339967278,13.641850831352961
1999-12-11,17.761739119080953,12.268523854561446,14.238645961848755,21.378770215881485,16.01961586089926,17.337318659395713,14.135097554950384
1999-12-12,18.464251964382214,13.162543844547715,15.278777948956243,22.47474152974014,16.132385033470968,17.826193730918312,14.640449958763904
1999-12-13,19.386847485773323,14.396525561144063,14.709768322762566,22.559498815344615,15.638303637859574,17.515771497247226,14.694070476557856
1999-12-14,18.53931794413134,14.600262741732069,14.74095061999963,23.07656328627829,14.590039869211276,16.87274331982353,14.764653814618239
1999-12-15,18.734446558412703,15.591781104732275,16.69485780927555,24.22415008002177,15.049726728760035,17.766955824174808,15.727384194820015
1999-12-16,19.11042088392736,15.777877046590714,18.129225475594303,24.66780424843515,15.76338538215302,19.17840585720864,16.142943855219656
1999-12-17,19.063780973028425,15.988404899842875,18.800580945270603,24.105007277880077,15.2045618284923,19.55074751261895,15.171449823341556
1999-12-18,19.593934310027283,15.672535822324667,18.49288511133001,24.88975597909115,15.216655087769876,19.56372220052046,14.871950406540986
1999-12-19,19.23396282099347,16.187534513383913,18.391436894752324,24.016173432262985,14.99476367940558,19.198080469920086,15.207875161566815
1999-12-20,19.376110182522567,17.759011922406724,19.23206466263756,23.427243181600485,15.640638402315426,18.82271152144318,16.562641093757726
1999-12-21,20.42435097888161,19.069649053011048,20.397652947936365,23.19116742711953,17.08063914768624,19.843710258320428,18.477675514006915
1999-12-22,19.765957121382,19.472656728628035,21.177244273637005,22.48282783307921,17.311287452228445,20.41979446148788,18.55142381357484
1999-12-23,18.36333502249845,18.88181107668424,21.730878080293433,21.63361272777545,16.980451278500265,20.979148930559898,17.668084493701265
1999-12-24,16.375776432719146,17.123802941437518,21.59848157095207,20.994595989982386,16.302467175772293,21.047308330442164,16.227677585132056
1999-12-25,14.671972451009564,15.29386640643241,20.764114970549482,20.11188243572337,15.111365217845778,20.752693383989133,14.563010055969348
1999-12-26,13.347277254826126,14.230051160488918,20.826252688545527,19.23142414452589,14.090049519567964,20.59364197478238,13.371877361123063
1999-12-27,12.68720108492849,13.840394920801716,21.06314146242917,18.362978219767218,13.642822244873893,20.826510515685406,12.707533010472641
1999-12-28,12.186049714976113,12.955154557471303,20.462392364386197,18.408072810723397,13.048854352163493,20.647613187178774,11.885531329403147
1999-12-29,12.032629436477507,11.710298212119982,18.74556549951061,18.423164349077503,12.690068554499929,20.020998707086,11.290777847642865
1999-12-30,12.366025447044814,10.942086623091178,17.412528797683358,18.60239158742937,12.84950371471796,19.77851527565144,11.378198907460964
1999-12-31,13.317809206334946,11.44551379796687,17.21547769305526,19.91884424863755,13.880585041364306,19.887643733189638,12.262610201168972
2000-01-01,14.17070071806033,12.807126432204571,18.369647510184933,21.061079493246282,16.294305366843062,20.295930364662237,14.573211153183436
2000-01-02,14.53424987552943,13.961221566112735,19.20763634798384,21.10927492110385,18.112953745642272,21.509114859646502,16.031371993155567
2000-01-03,14.464935250995095,14.886741615154786,19.828855229920734,20.60270306075366,18.8906155045464,21.711184339033466,17.21123704734458
2000-01-04,15.093614504258516,15.580306603474035,20.357281520634142,21.845909566292793,20.06138176237732,21.94572553197764,18.03186744794895
2000-01-05,15.271024018249507,15.594731723959274,20.62370286161964,21.473806878181943,20.509825178062734,21.922571275433878,18.101540479007614
2000-01-06,14.909919061938815,15.53817227377613,20.84820238848936,20.81295287825822,20.49407162549849,21.77720033141093,17.932422493643887
2000-01-07,14.508731767805571,15.031822010887566,20.79951759332172,20.59121390088864,20.4707678083847,21.717415986329087,17.387330918034984
2000-01-08,15.168378011818659,14.817340155051406,20.39148195755772,21.68734814266509,20.67906220012313,21.40634213652637,17.4016677310644
2000-01-09,15.979779200877225,15.054490638596427,20.237418554066146,21.95570944228105,20.627630170079943,21.35584297592651,17.354364357348725
2000-01-10,16.43200469962359,15.118405310929502,20.205789115275827,20.94045409488212,20.35655671418627,21.21236036097789,17.18889154696745
2000-01-11,18.34451159775638,17.567883515608745,20.66640271436639,21.82210225317305,20.72363670020301,21.220447228291448,18.46949507672698
2000-01-12,19.248309864586517,19.517044111677716,21.395791982781454,22.177935122334574,21.42921793581649,21.665430378878707,19.152069026675
